(116, 2.05132009608044)
(121, 2.05132009608044)
(122, 2.05132009608044)
(142, 2.05132009608044)
(168, 2.05132009608044)
(177, 2.05132009608044)
(208, 2.05132009608044)
(212, 2.05132009608044)
(240, 2.05132009608044)
(243, 2.05132009608044)
(268, 2.05132009608044)
(275, 2.05132009608044)
(276, 2.05132009608044)
(283, 2.05132009608044)
(293, 2.05132009608044)
(297, 2.05132009608044)
(299, 2.05132009608044)
(334, 2.05132009608044)
(378, 2.05132009608044)
(388, 2.05132009608044)
(412, 2.05132009608044)
(449, 2.05132009608044)
(462, 2.05132009608044)
(514, 2.05132009608044)
(525, 2.05132009608044)
(570, 2.05132009608044)
(597, 2.05132009608044)
(602, 2.05132009608044)
(606, 2.05132009608044)
(613, 2.05132009608044)
(617, 2.05132009608044)
(636, 2.05132009608044)
(640, 2.05132009608044)
(641, 2.05132009608044)
(656, 2.05132009608044)
(682, 2.05132009608044)
(708, 2.05132009608044)
(748, 2.05132009608044)
(760, 2.05132009608044)
(771, 2.05132009608044)
(775, 2.05132009608044)
(779, 2.05132009608044)
(806, 2.05132009608044)
(808, 2.05132009608044)
(825, 2.05132009608044)
(836, 2.05132009608044)
(837, 2.05132009608044)
(855, 2.05132009608044)
(861, 2.05132009608044)
(872, 2.05132009608044)
(904, 2.05132009608044)
(919, 2.05132009608044)
(932, 2.05132009608044)
(964, 2.05132009608044)
(979, 2.05132009608044)
(996, 2.05132009608044)
(1062, 2.05132009608044)
(1089, 2.05132009608044)
(1090, 2.05132009608044)
(1099, 2.05132009608044)
(1123, 2.05132009608044)
(1128, 2.05132009608044)
(1141, 2.05132009608044)
(1158, 2.05132009608044)
(1199, 2.05132009608044)
(1223, 2.05132009608044)
(1272, 2.05132009608044)
(1274, 2.05132009608044)
(1292, 2.05132009608044)
(1301, 2.05132009608044)
(1320, 2.05132009608044)
(1330, 2.05132009608044)
(1331, 2.05132009608044)
(1354, 2.05132009608044)
(1356, 2.05132009608044)
(1391, 2.05132009608044)
(1397, 2.05132009608044)
(1414, 2.05132009608044)
(1465, 2.05132009608044)
(1493, 2.05132009608044)
(1555, 2.05132009608044)
(1563, 2.05132009608044)
(1568, 2.05132009608044)
(1618, 2.05132009608044)
(1624, 2.05132009608044)
(1648, 2.05132009608044)
(1687, 2.05132009608044)
(1725, 2.05132009608044)
(1745, 2.05132009608044)
(1751, 2.05132009608044)
(1754, 2.05132009608044)
(1755, 2.05132009608044)
(1764, 2.05132009608044)
(1767, 2.05132009608044)
(1782, 2.05132009608044)
(1783, 2.05132009608044)
(1784, 2.05132009608044)
(1792, 2.05132009608044)
(1797, 2.05132009608044)
(1819, 2.05132009608044)
(1834, 2.05132009608044)
(1849, 2.05132009608044)
(1867, 2.05132009608044)
(1868, 2.05132009608044)
(1893, 2.05132009608044)
(1896, 2.05132009608044)
(1914, 2.05132009608044)
(1921, 2.05132009608044)
(1942, 2.05132009608044)
(1970, 2.05132009608044)
(1983, 2.05132009608044)
(1988, 2.05132009608044)
(2013, 2.05132009608044)
(2020, 2.05132009608044)
(2021, 2.05132009608044)
(2065, 2.05132009608044)
(2094, 2.05132009608044)
(2097, 2.05132009608044)
(2105, 2.05132009608044)
(2118, 2.05132009608044)
(2161, 2.05132009608044)
(2165, 2.05132009608044)
(2178, 2.05132009608044)
(2187, 2.05132009608044)
(2200, 2.05132009608044)
(2206, 2.05132009608044)
(2209, 2.05132009608044)
(2216, 2.05132009608044)
(2217, 2.05132009608044)
(2223, 2.05132009608044)
(2245, 2.05132009608044)
(2246, 2.05132009608044)
(2249, 2.05132009608044)
(2274, 2.05132009608044)
(2297, 2.05132009608044)
(2298, 2.05132009608044)
(2302, 2.05132009608044)
(2315, 2.05132009608044)
(2324, 2.05132009608044)
(2341, 2.05132009608044)
(2350, 2.05132009608044)
(2410, 2.05132009608044)
(2446, 2.05132009608044)
(2470, 2.05132009608044)
(2488, 2.05132009608044)
(2533, 2.05132009608044)
(2535, 2.05132009608044)
(2542, 2.05132009608044)
(2562, 2.05132009608044)
(2599, 2.05132009608044)
(2614, 2.05132009608044)
(2619, 2.05132009608044)
(2628, 2.05132009608044)
(2642, 2.05132009608044)
(2660, 2.05132009608044)
(2663, 2.05132009608044)
(2696, 2.05132009608044)
(2743, 2.05132009608044)
(2771, 2.05132009608044)
(2783, 2.05132009608044)
(2808, 2.05132009608044)
(2821, 2.05132009608044)
(2833, 2.05132009608044)
(2838, 2.05132009608044)
(2844, 2.05132009608044)
(2847, 2.05132009608044)
(2849, 2.05132009608044)
(2856, 2.05132009608044)
(2867, 2.05132009608044)
(2868, 2.05132009608044)
(2894, 2.05132009608044)
(2898, 2.05132009608044)
(2909, 2.05132009608044)
(2922, 2.05132009608044)
(2961, 2.05132009608044)
(2992, 2.05132009608044)
(3052, 2.05132009608044)
(3075, 2.05132009608044)
(3081, 2.05132009608044)
(3084, 2.05132009608044)
(3113, 2.05132009608044)
(3122, 2.05132009608044)
(3130, 2.05132009608044)
(3163, 2.05132009608044)
(3167, 2.05132009608044)
(3170, 2.05132009608044)
(3173, 2.05132009608044)
(3192, 2.05132009608044)
(3194, 2.05132009608044)
(3202, 2.05132009608044)
(3214, 2.05132009608044)
(3253, 2.05132009608044)
(3267, 2.05132009608044)
(3296, 2.05132009608044)
(3320, 2.05132009608044)
(3322, 2.05132009608044)
(3330, 2.05132009608044)
(3338, 2.05132009608044)
(3353, 2.05132009608044)
(3384, 2.05132009608044)
(3456, 2.05132009608044)
(3485, 2.05132009608044)
(3502, 2.05132009608044)
(3503, 2.05132009608044)
(3525, 2.05132009608044)
(3533, 2.05132009608044)
(3563, 2.05132009608044)
(3569, 2.05132009608044)
(3572, 2.05132009608044)
(3577, 2.05132009608044)
(3600, 2.05132009608044)
(3635, 2.05132009608044)
(3644, 2.05132009608044)
(3686, 2.05132009608044)
(3687, 2.05132009608044)
(3728, 2.05132009608044)
(3756, 2.05132009608044)
(3766, 2.05132009608044)
(3793, 2.05132009608044)
(3845, 2.05132009608044)
(3925, 2.05132009608044)
(3943, 2.05132009608044)
(3954, 2.05132009608044)
(3958, 2.05132009608044)
(3970, 2.05132009608044)
(4000, 2.05132009608044)
(4008, 2.05132009608044)
(4010, 2.05132009608044)
(4019, 2.05132009608044)
(4037, 2.05132009608044)
(4039, 2.05132009608044)
(4051, 2.05132009608044)
(4064, 2.05132009608044)
(4068, 2.05132009608044)
(4073, 2.05132009608044)
(4077, 2.05132009608044)
(4097, 2.05132009608044)
(4117, 2.05132009608044)
(4119, 2.05132009608044)
(4120, 2.05132009608044)
(4124, 2.05132009608044)
(4168, 2.05132009608044)
(4202, 2.05132009608044)
(4204, 2.05132009608044)
(4207, 2.05132009608044)
(4214, 2.05132009608044)
(4224, 2.05132009608044)
(4253, 2.05132009608044)
(4289, 2.05132009608044)
(4300, 2.05132009608044)
(4317, 2.05132009608044)
(4342, 2.05132009608044)
(4354, 2.05132009608044)
(4384, 2.05132009608044)
(4388, 2.05132009608044)
(4396, 2.05132009608044)
(4413, 2.05132009608044)
(4441, 2.05132009608044)
(4455, 2.05132009608044)
(4463, 2.05132009608044)
(4468, 2.05132009608044)
(4472, 2.05132009608044)
(4490, 2.05132009608044)
(4491, 2.05132009608044)
(4495, 2.05132009608044)
(4542, 2.05132009608044)
(4544, 2.05132009608044)
(4546, 2.05132009608044)
(4575, 2.05132009608044)
(4580, 2.05132009608044)
(4592, 2.05132009608044)
(4610, 2.05132009608044)
(4612, 2.05132009608044)
(4621, 2.05132009608044)
(4622, 2.05132009608044)
(4629, 2.05132009608044)
(4661, 2.05132009608044)
(4670, 2.05132009608044)
(4706, 2.05132009608044)
(4720, 2.05132009608044)
(4736, 2.05132009608044)
(4741, 2.05132009608044)
(4760, 2.05132009608044)
(4765, 2.05132009608044)
(4779, 2.05132009608044)
(4787, 2.05132009608044)
(4791, 2.05132009608044)
(4809, 2.05132009608044)
(4826, 2.05132009608044)
(4828, 2.05132009608044)
(4832, 2.05132009608044)
(4834, 2.05132009608044)
(4842, 2.05132009608044)
(4843, 2.05132009608044)
(4864, 2.05132009608044)
(4877, 2.05132009608044)
(4947, 2.05132009608044)
(4965, 2.05132009608044)
(4975, 2.05132009608044)
(4999, 2.05132009608044)
(5038, 2.05132009608044)
(5053, 2.05132009608044)
(5056, 2.05132009608044)
(5066, 2.05132009608044)
(5096, 2.05132009608044)
(5106, 2.05132009608044)
(3165, 2.00963357491769)
(646, 1.97139884865839)
(1567, 1.96203414275038)
(4322, 1.96203414275038)
(4449, 1.96203414275038)
(1429, 1.95325172910366)
(101, 1.95186531041279)
(107, 1.95186531041279)
(120, 1.95186531041279)
(141, 1.95186531041279)
(176, 1.95186531041279)
(182, 1.95186531041279)
(225, 1.95186531041279)
(234, 1.95186531041279)
(237, 1.95186531041279)
(265, 1.95186531041279)
(277, 1.95186531041279)
(307, 1.95186531041279)
(392, 1.95186531041279)
(438, 1.95186531041279)
(442, 1.95186531041279)
(456, 1.95186531041279)
(458, 1.95186531041279)
(460, 1.95186531041279)
(468, 1.95186531041279)
(508, 1.95186531041279)
(526, 1.95186531041279)
(573, 1.95186531041279)
(594, 1.95186531041279)
(605, 1.95186531041279)
(607, 1.95186531041279)
(619, 1.95186531041279)
(629, 1.95186531041279)
(635, 1.95186531041279)
(692, 1.95186531041279)
(693, 1.95186531041279)
(702, 1.95186531041279)
(715, 1.95186531041279)
(727, 1.95186531041279)
(745, 1.95186531041279)
(778, 1.95186531041279)
(845, 1.95186531041279)
(846, 1.95186531041279)
(877, 1.95186531041279)
(911, 1.95186531041279)
(918, 1.95186531041279)
(921, 1.95186531041279)
(940, 1.95186531041279)
(941, 1.95186531041279)
(952, 1.95186531041279)
(984, 1.95186531041279)
(992, 1.95186531041279)
(1011, 1.95186531041279)
(1028, 1.95186531041279)
(1035, 1.95186531041279)
(1036, 1.95186531041279)
(1083, 1.95186531041279)
(1133, 1.95186531041279)
(1136, 1.95186531041279)
(1155, 1.95186531041279)
(1176, 1.95186531041279)
(1178, 1.95186531041279)
(1198, 1.95186531041279)
(1218, 1.95186531041279)
(1221, 1.95186531041279)
(1222, 1.95186531041279)
(1231, 1.95186531041279)
(1243, 1.95186531041279)
(1263, 1.95186531041279)
(1297, 1.95186531041279)
(1298, 1.95186531041279)
(1302, 1.95186531041279)
(1346, 1.95186531041279)
(1357, 1.95186531041279)
(1369, 1.95186531041279)
(1385, 1.95186531041279)
(1404, 1.95186531041279)
(1420, 1.95186531041279)
(1448, 1.95186531041279)
(1454, 1.95186531041279)
(1463, 1.95186531041279)
(1588, 1.95186531041279)
(1590, 1.95186531041279)
(1619, 1.95186531041279)
(1632, 1.95186531041279)
(1659, 1.95186531041279)
(1685, 1.95186531041279)
(1721, 1.95186531041279)
(1731, 1.95186531041279)
(1732, 1.95186531041279)
(1800, 1.95186531041279)
(1820, 1.95186531041279)
(1829, 1.95186531041279)
(1841, 1.95186531041279)
(1843, 1.95186531041279)
(1848, 1.95186531041279)
(1859, 1.95186531041279)
(1870, 1.95186531041279)
(1876, 1.95186531041279)
(1883, 1.95186531041279)
(1904, 1.95186531041279)
(1924, 1.95186531041279)
(1927, 1.95186531041279)
(1932, 1.95186531041279)
(1963, 1.95186531041279)
(1984, 1.95186531041279)
(2004, 1.95186531041279)
(2010, 1.95186531041279)
(2012, 1.95186531041279)
(2026, 1.95186531041279)
(2089, 1.95186531041279)
(2109, 1.95186531041279)
(2120, 1.95186531041279)
(2136, 1.95186531041279)
(2144, 1.95186531041279)
(2154, 1.95186531041279)
(2169, 1.95186531041279)
(2176, 1.95186531041279)
(2273, 1.95186531041279)
(2318, 1.95186531041279)
(2326, 1.95186531041279)
(2331, 1.95186531041279)
(2339, 1.95186531041279)
(2353, 1.95186531041279)
(2392, 1.95186531041279)
(2441, 1.95186531041279)
(2454, 1.95186531041279)
(2463, 1.95186531041279)
(2495, 1.95186531041279)
(2509, 1.95186531041279)
(2547, 1.95186531041279)
(2550, 1.95186531041279)
(2574, 1.95186531041279)
(2587, 1.95186531041279)
(2604, 1.95186531041279)
(2605, 1.95186531041279)
(2621, 1.95186531041279)
(2638, 1.95186531041279)
(2651, 1.95186531041279)
(2652, 1.95186531041279)
(2667, 1.95186531041279)
(2676, 1.95186531041279)
(2740, 1.95186531041279)
(2752, 1.95186531041279)
(2757, 1.95186531041279)
(2769, 1.95186531041279)
(2793, 1.95186531041279)
(2801, 1.95186531041279)
(2805, 1.95186531041279)
(2855, 1.95186531041279)
(2982, 1.95186531041279)
(2996, 1.95186531041279)
(3000, 1.95186531041279)
(3033, 1.95186531041279)
(3037, 1.95186531041279)
(3046, 1.95186531041279)
(3053, 1.95186531041279)
(3083, 1.95186531041279)
(3137, 1.95186531041279)
(3154, 1.95186531041279)
(3209, 1.95186531041279)
(3226, 1.95186531041279)
(3265, 1.95186531041279)
(3285, 1.95186531041279)
(3324, 1.95186531041279)
(3326, 1.95186531041279)
(3329, 1.95186531041279)
(3357, 1.95186531041279)
(3363, 1.95186531041279)
(3391, 1.95186531041279)
(3432, 1.95186531041279)
(3455, 1.95186531041279)
(3475, 1.95186531041279)
(3505, 1.95186531041279)
(3507, 1.95186531041279)
(3511, 1.95186531041279)
(3524, 1.95186531041279)
(3547, 1.95186531041279)
(3565, 1.95186531041279)
(3583, 1.95186531041279)
(3597, 1.95186531041279)
(3614, 1.95186531041279)
(3676, 1.95186531041279)
(3693, 1.95186531041279)
(3695, 1.95186531041279)
(3715, 1.95186531041279)
(3733, 1.95186531041279)
(3771, 1.95186531041279)
(3788, 1.95186531041279)
(3804, 1.95186531041279)
(3830, 1.95186531041279)
(3836, 1.95186531041279)
(3876, 1.95186531041279)
(3881, 1.95186531041279)
(3898, 1.95186531041279)
(3902, 1.95186531041279)
(3914, 1.95186531041279)
(3923, 1.95186531041279)
(3927, 1.95186531041279)
(3938, 1.95186531041279)
(3949, 1.95186531041279)
(3959, 1.95186531041279)
(3976, 1.95186531041279)
(3996, 1.95186531041279)
(4027, 1.95186531041279)
(4062, 1.95186531041279)
(4074, 1.95186531041279)
(4081, 1.95186531041279)
(4083, 1.95186531041279)
(4090, 1.95186531041279)
(4111, 1.95186531041279)
(4132, 1.95186531041279)
(4137, 1.95186531041279)
(4146, 1.95186531041279)
(4149, 1.95186531041279)
(4171, 1.95186531041279)
(4196, 1.95186531041279)
(4238, 1.95186531041279)
(4288, 1.95186531041279)
(4307, 1.95186531041279)
(4346, 1.95186531041279)
(4362, 1.95186531041279)
(4399, 1.95186531041279)
(4405, 1.95186531041279)
(4433, 1.95186531041279)
(4496, 1.95186531041279)
(4497, 1.95186531041279)
(4545, 1.95186531041279)
(4570, 1.95186531041279)
(4603, 1.95186531041279)
(4604, 1.95186531041279)
(4615, 1.95186531041279)
(4619, 1.95186531041279)
(4635, 1.95186531041279)
(4637, 1.95186531041279)
(4675, 1.95186531041279)
(4688, 1.95186531041279)
(4699, 1.95186531041279)
(4703, 1.95186531041279)
(4715, 1.95186531041279)
(4758, 1.95186531041279)
(4763, 1.95186531041279)
(4772, 1.95186531041279)
(4776, 1.95186531041279)
(4802, 1.95186531041279)
(5024, 1.95186531041279)
(5036, 1.95186531041279)
(5042, 1.95186531041279)
(5065, 1.95186531041279)
(5089, 1.95186531041279)
(841, 1.90585163972609)
(1642, 1.90585163972609)
(3062, 1.90585163972609)
(4686, 1.90585163972609)
(282, 1.87789183014909)
(638, 1.87789183014909)
(873, 1.87789183014909)
(974, 1.87789183014909)
(1098, 1.87789183014909)
(1147, 1.87789183014909)
(1309, 1.87789183014909)
(1394, 1.87789183014909)
(1484, 1.87789183014909)
(1519, 1.87789183014909)
(1597, 1.87789183014909)
(1639, 1.87789183014909)
(1778, 1.87789183014909)
(1864, 1.87789183014909)
(2163, 1.87789183014909)
(2248, 1.87789183014909)
(2421, 1.87789183014909)
(2788, 1.87789183014909)
(2810, 1.87789183014909)
(3190, 1.87789183014909)
(3284, 1.87789183014909)
(3870, 1.87789183014909)
(3901, 1.87789183014909)
(3926, 1.87789183014909)
(4201, 1.87789183014909)
(4841, 1.87789183014909)
(5071, 1.87789183014909)
(5091, 1.87789183014909)
(5105, 1.87789183014909)
(1424, 1.86214333954313)
(2476, 1.82062861548947)
(4341, 1.80684482410338)
(4967, 1.80684482410338)
(3660, 1.80117027970257)
(3499, 1.80007513966909)
(4164, 1.80007513966909)
(4445, 1.80007513966909)
(887, 1.78340976926701)
(5073, 1.78340976926701)
(2056, 1.77302539690931)
(3077, 1.77302539690931)
(83, 1.72860049395602)
(266, 1.72860049395602)
(541, 1.72860049395602)
(750, 1.72860049395602)
(970, 1.72860049395602)
(1068, 1.72860049395602)
(1630, 1.72860049395602)
(1636, 1.72860049395602)
(1787, 1.72860049395602)
(1846, 1.72860049395602)
(2539, 1.72860049395602)
(2589, 1.72860049395602)
(2697, 1.72860049395602)
(3403, 1.72860049395602)
(4046, 1.72860049395602)
(4153, 1.72860049395602)
(4155, 1.72860049395602)
(4406, 1.72860049395602)
(4493, 1.72860049395602)
(4858, 1.72860049395602)
(5039, 1.72860049395602)
(25, 1.70690453151396)
(1217, 1.7053514245946)
(1595, 1.7053514245946)
(3354, 1.7053514245946)
(4343, 1.7053514245946)
(3640, 1.67761955626237)
(3880, 1.67421375768645)
(2252, 1.66235508356234)
(2780, 1.66235508356234)
(2979, 1.66235508356234)
(3351, 1.66235508356234)
(1706, 1.65619543419091)
(4512, 1.64797059821311)
(1009, 1.60434161772503)
(5116, 1.59316399600001)
(2079, 1.59048232317499)
(1270, 1.56883052305998)
(698, 1.56750293240954)
(2075, 1.55064788686079)
(14, 1.50605326313214)
(1140, 1.50605326313214)
(2073, 1.50605326313214)
(1790, 1.44989450543551)
(339, 1.44922993085113)
(2398, 1.43900460713346)
(2156, 1.4224558216564)
(17, 1.36387388150921)
(77, 1.36387388150921)
(1153, 1.36387388150921)
(1311, 1.36387388150921)
(1780, 1.36387388150921)
(2042, 1.36387388150921)
(2121, 1.36387388150921)
(2228, 1.36387388150921)
(2376, 1.36387388150921)
(2507, 1.36387388150921)
(3047, 1.36387388150921)
(3232, 1.36387388150921)
(3615, 1.36387388150921)
(3971, 1.36387388150921)
(4505, 1.36387388150921)
(4679, 1.36387388150921)
(4737, 1.36387388150921)
(4818, 1.36387388150921)
(4981, 1.36387388150921)
(568, 1.35479233592807)
(714, 1.35479233592807)
(3560, 1.35001491619979)
(20, 1.32493779123389)
(4091, 1.32493779123389)
(4687, 1.31685386809487)
(2409, 1.2476356280266)
(3962, 1.23960906078879)
(4221, 1.23960906078879)
(2071, 1.21450968473235)
(2548, 1.106342906978)
(2631, 1.106342906978)
(2929, 1.106342906978)
(718, 1.07846298651073)
(1380, 1.07846298651073)
(2624, 1.07846298651073)
(2940, 1.07846298651073)
(3023, 1.07846298651073)
(3434, 1.07846298651073)
(3784, 1.07846298651073)
(4774, 1.07846298651073)
(821, 1.07733219235474)
(1486, 1.05722243626718)
(63, 1.05149965120051)
(129, 1.05149965120051)
(172, 1.05149965120051)
(209, 1.05149965120051)
(340, 1.05149965120051)
(785, 1.05149965120051)
(869, 1.05149965120051)
(874, 1.05149965120051)
(935, 1.05149965120051)
(1324, 1.05149965120051)
(1344, 1.05149965120051)
(1410, 1.05149965120051)
(1499, 1.05149965120051)
(1508, 1.05149965120051)
(1518, 1.05149965120051)
(1540, 1.05149965120051)
(1812, 1.05149965120051)
(1852, 1.05149965120051)
(1966, 1.05149965120051)
(1978, 1.05149965120051)
(2196, 1.05149965120051)
(2211, 1.05149965120051)
(2220, 1.05149965120051)
(2320, 1.05149965120051)
(2354, 1.05149965120051)
(2484, 1.05149965120051)
(2493, 1.05149965120051)
(2851, 1.05149965120051)
(2871, 1.05149965120051)
(2933, 1.05149965120051)
(3010, 1.05149965120051)
(3157, 1.05149965120051)
(3164, 1.05149965120051)
(3268, 1.05149965120051)
(3294, 1.05149965120051)
(3449, 1.05149965120051)
(3602, 1.05149965120051)
(3722, 1.05149965120051)
(3842, 1.05149965120051)
(3936, 1.05149965120051)
(4020, 1.05149965120051)
(4267, 1.05149965120051)
(4371, 1.05149965120051)
(4379, 1.05149965120051)
(4393, 1.05149965120051)
(4460, 1.05149965120051)
(4494, 1.05149965120051)
(4502, 1.05149965120051)
(4514, 1.05149965120051)
(4602, 1.05149965120051)
(4724, 1.05149965120051)
(4790, 1.05149965120051)
(5113, 1.05149965120051)
(933, 1.04936735441884)
(2813, 1.04936735441884)
(4002, 1.04936735441884)
(3, 1.02541013087452)
(9, 1.02541013087452)
(15, 1.02541013087452)
(19, 1.02541013087452)
(24, 1.02541013087452)
(26, 1.02541013087452)
(27, 1.02541013087452)
(28, 1.02541013087452)
(30, 1.02541013087452)
(33, 1.02541013087452)
(39, 1.02541013087452)
(46, 1.02541013087452)
(49, 1.02541013087452)
(59, 1.02541013087452)
(62, 1.02541013087452)
(65, 1.02541013087452)
(72, 1.02541013087452)
(81, 1.02541013087452)
(84, 1.02541013087452)
(86, 1.02541013087452)
(87, 1.02541013087452)
(90, 1.02541013087452)
(92, 1.02541013087452)
(93, 1.02541013087452)
(97, 1.02541013087452)
(105, 1.02541013087452)
(106, 1.02541013087452)
(110, 1.02541013087452)
(111, 1.02541013087452)
(112, 1.02541013087452)
(123, 1.02541013087452)
(134, 1.02541013087452)
(135, 1.02541013087452)
(136, 1.02541013087452)
(137, 1.02541013087452)
(147, 1.02541013087452)
(148, 1.02541013087452)
(149, 1.02541013087452)
(151, 1.02541013087452)
(154, 1.02541013087452)
(158, 1.02541013087452)
(161, 1.02541013087452)
(162, 1.02541013087452)
(165, 1.02541013087452)
(171, 1.02541013087452)
(174, 1.02541013087452)
(178, 1.02541013087452)
(179, 1.02541013087452)
(181, 1.02541013087452)
(185, 1.02541013087452)
(186, 1.02541013087452)
(187, 1.02541013087452)
(188, 1.02541013087452)
(192, 1.02541013087452)
(194, 1.02541013087452)
(200, 1.02541013087452)
(206, 1.02541013087452)
(211, 1.02541013087452)
(213, 1.02541013087452)
(216, 1.02541013087452)
(217, 1.02541013087452)
(224, 1.02541013087452)
(226, 1.02541013087452)
(231, 1.02541013087452)
(232, 1.02541013087452)
(241, 1.02541013087452)
(242, 1.02541013087452)
(246, 1.02541013087452)
(247, 1.02541013087452)
(250, 1.02541013087452)
(252, 1.02541013087452)
(256, 1.02541013087452)
(259, 1.02541013087452)
(260, 1.02541013087452)
(262, 1.02541013087452)
(272, 1.02541013087452)
(280, 1.02541013087452)
(285, 1.02541013087452)
(292, 1.02541013087452)
(295, 1.02541013087452)
(298, 1.02541013087452)
(300, 1.02541013087452)
(302, 1.02541013087452)
(303, 1.02541013087452)
(306, 1.02541013087452)
(311, 1.02541013087452)
(312, 1.02541013087452)
(315, 1.02541013087452)
(318, 1.02541013087452)
(319, 1.02541013087452)
(323, 1.02541013087452)
(325, 1.02541013087452)
(326, 1.02541013087452)
(329, 1.02541013087452)
(331, 1.02541013087452)
(345, 1.02541013087452)
(348, 1.02541013087452)
(354, 1.02541013087452)
(356, 1.02541013087452)
(357, 1.02541013087452)
(360, 1.02541013087452)
(362, 1.02541013087452)
(364, 1.02541013087452)
(365, 1.02541013087452)
(368, 1.02541013087452)
(372, 1.02541013087452)
(373, 1.02541013087452)
(374, 1.02541013087452)
(375, 1.02541013087452)
(376, 1.02541013087452)
(377, 1.02541013087452)
(381, 1.02541013087452)
(386, 1.02541013087452)
(387, 1.02541013087452)
(399, 1.02541013087452)
(401, 1.02541013087452)
(403, 1.02541013087452)
(404, 1.02541013087452)
(409, 1.02541013087452)
(411, 1.02541013087452)
(413, 1.02541013087452)
(414, 1.02541013087452)
(415, 1.02541013087452)
(417, 1.02541013087452)
(419, 1.02541013087452)
(420, 1.02541013087452)
(422, 1.02541013087452)
(423, 1.02541013087452)
(424, 1.02541013087452)
(426, 1.02541013087452)
(427, 1.02541013087452)
(430, 1.02541013087452)
(433, 1.02541013087452)
(434, 1.02541013087452)
(435, 1.02541013087452)
(440, 1.02541013087452)
(443, 1.02541013087452)
(444, 1.02541013087452)
(445, 1.02541013087452)
(447, 1.02541013087452)
(448, 1.02541013087452)
(452, 1.02541013087452)
(454, 1.02541013087452)
(457, 1.02541013087452)
(461, 1.02541013087452)
(467, 1.02541013087452)
(470, 1.02541013087452)
(471, 1.02541013087452)
(474, 1.02541013087452)
(477, 1.02541013087452)
(486, 1.02541013087452)
(489, 1.02541013087452)
(490, 1.02541013087452)
(491, 1.02541013087452)
(493, 1.02541013087452)
(494, 1.02541013087452)
(499, 1.02541013087452)
(501, 1.02541013087452)
(503, 1.02541013087452)
(504, 1.02541013087452)
(507, 1.02541013087452)
(510, 1.02541013087452)
(513, 1.02541013087452)
(524, 1.02541013087452)
(528, 1.02541013087452)
(533, 1.02541013087452)
(537, 1.02541013087452)
(538, 1.02541013087452)
(539, 1.02541013087452)
(550, 1.02541013087452)
(551, 1.02541013087452)
(558, 1.02541013087452)
(559, 1.02541013087452)
(560, 1.02541013087452)
(563, 1.02541013087452)
(566, 1.02541013087452)
(567, 1.02541013087452)
(569, 1.02541013087452)
(575, 1.02541013087452)
(582, 1.02541013087452)
(584, 1.02541013087452)
(585, 1.02541013087452)
(588, 1.02541013087452)
(589, 1.02541013087452)
(590, 1.02541013087452)
(596, 1.02541013087452)
(610, 1.02541013087452)
(614, 1.02541013087452)
(615, 1.02541013087452)
(616, 1.02541013087452)
(620, 1.02541013087452)
(622, 1.02541013087452)
(628, 1.02541013087452)
(632, 1.02541013087452)
(639, 1.02541013087452)
(644, 1.02541013087452)
(648, 1.02541013087452)
(654, 1.02541013087452)
(657, 1.02541013087452)
(668, 1.02541013087452)
(669, 1.02541013087452)
(670, 1.02541013087452)
(671, 1.02541013087452)
(672, 1.02541013087452)
(673, 1.02541013087452)
(675, 1.02541013087452)
(677, 1.02541013087452)
(679, 1.02541013087452)
(684, 1.02541013087452)
(685, 1.02541013087452)
(691, 1.02541013087452)
(703, 1.02541013087452)
(704, 1.02541013087452)
(711, 1.02541013087452)
(713, 1.02541013087452)
(717, 1.02541013087452)
(720, 1.02541013087452)
(721, 1.02541013087452)
(723, 1.02541013087452)
(725, 1.02541013087452)
(729, 1.02541013087452)
(730, 1.02541013087452)
(732, 1.02541013087452)
(736, 1.02541013087452)
(737, 1.02541013087452)
(740, 1.02541013087452)
(742, 1.02541013087452)
(743, 1.02541013087452)
(749, 1.02541013087452)
(756, 1.02541013087452)
(763, 1.02541013087452)
(764, 1.02541013087452)
(767, 1.02541013087452)
(768, 1.02541013087452)
(770, 1.02541013087452)
(772, 1.02541013087452)
(773, 1.02541013087452)
(776, 1.02541013087452)
(777, 1.02541013087452)
(781, 1.02541013087452)
(786, 1.02541013087452)
(787, 1.02541013087452)
(789, 1.02541013087452)
(790, 1.02541013087452)
(791, 1.02541013087452)
(792, 1.02541013087452)
(794, 1.02541013087452)
(795, 1.02541013087452)
(799, 1.02541013087452)
(802, 1.02541013087452)
(805, 1.02541013087452)
(811, 1.02541013087452)
(812, 1.02541013087452)
(815, 1.02541013087452)
(816, 1.02541013087452)
(817, 1.02541013087452)
(826, 1.02541013087452)
(827, 1.02541013087452)
(828, 1.02541013087452)
(831, 1.02541013087452)
(835, 1.02541013087452)
(840, 1.02541013087452)
(843, 1.02541013087452)
(844, 1.02541013087452)
(847, 1.02541013087452)
(850, 1.02541013087452)
(854, 1.02541013087452)
(856, 1.02541013087452)
(859, 1.02541013087452)
(863, 1.02541013087452)
(871, 1.02541013087452)
(880, 1.02541013087452)
(881, 1.02541013087452)
(885, 1.02541013087452)
(890, 1.02541013087452)
(893, 1.02541013087452)
(895, 1.02541013087452)
(896, 1.02541013087452)
(897, 1.02541013087452)
(903, 1.02541013087452)
(905, 1.02541013087452)
(908, 1.02541013087452)
(910, 1.02541013087452)
(923, 1.02541013087452)
